Symbol,Exchange,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
6881,HKEX,0,0.20242915,0,0,-1.19760479,0,-9.00735294,10,13.27231121,6.91144708,1.85185185,10.24498886,1.4297526,3.65853659
322,HKEX,0,-0.13623978,-0.27210884,0.4109589,5.4676259,0,8.91530461,14.71048513,0,6.85131195,10.72507553,5.4676259,0.467996,6.76258993
1566,HKEX,0,0,0,0,-1.2605042,0,0,0.42735043,-25.3968254,6.81818182,-2.89256198,10.8490566,0.00429621,2.14592275
617,HKEX,0,0,0,0,0,0,0,2,12.70718232,6.80628272,0.49261084,-22.13740458,0.4452055,0
590,HKEX,0,0,0,0.81112399,1.1627907,0,-4.91802759,-4.70974808,-8.70933414,6.74847281,-6.95187663,-26.73684211,1.3451034,1.28055879
220,HKEX,-0.11363636,0,-0.22701476,-0.45300113,1.03448276,-0.11363636,2.92740047,15.50591327,31.19402985,6.67475728,11.40684411,2.20930233,0.59561795,5.14018692
1193,HKEX,-0.1216545,0.12195122,0,-0.1216545,1.73482032,-0.1216545,0.12195122,-1.20336706,19.67930378,6.48508707,-0.48484848,-6.70454545,0.47420436,4.66582598
1902,HKEX,0,0.40160643,0.40160643,-1.18577075,2.04081633,0,0.40160643,5.48523207,6.38297872,6.38297872,5.04201681,0.40160643,0.2847495,3.68852459
1785,HKEX,3.96039604,3.96039604,3.96039604,3.96039604,3.96039604,3.96039604,-5.60747664,-1.46341463,-0.49261084,6.31578947,-4.71698113,-5.60747664,0.13993168,3.96039604
6978,HKEX,-0.67226891,-0.67226891,-0.67226891,-0.67226891,-0.50505051,-0.67226891,-6.19047619,15.88235294,20.36659878,6.29496403,5.91397849,,0.78349614,4.53752182
2393,HKEX,5.26315789,5.26315789,5.26315789,5.26315789,5.26315789,5.26315789,1.69491525,0,-5.51181102,6.19469027,0,-17.24137931,0.11565745,3.44827586
3601,HKEX,0.27777778,0.27777778,0.27777778,0.27777778,-1.90217391,0.27777778,27.11267606,28.0141844,22.78911565,6.17647059,30.79710145,-2.95698925,1.5492297,11.47058824
1030,HKEX,-0.1312336,0,0.52840159,0.79470199,0.79470199,-0.1312336,9.81240981,18.90625,25.16447368,6.13668061,17.98449612,-11.40861467,1.5723608,2.55033557
884,HKEX,0.4398827,0.4398827,0,0,0.29282577,0.4398827,-5.51724138,10.66235864,29.00188324,6.0371517,4.26179604,11.38211382,1.6528971,3.40740741
1928,HKEX,0.16233766,0.48859935,0.65252855,0.65252855,0.48859935,0.16233766,-2.52764613,-7.77279797,8.05604582,6.0137457,-9.39794154,-26.46007327,1.2102376,1.96399345
341,HKEX,-0.12515645,-0.12515645,-0.12515645,-0.25,-0.37453184,-0.12515645,-2.56409662,-3.73944511,-0.25,5.97609562,-4.43114345,-16.52720102,0.82507217,0.87719298
45,HKEX,0,0,0,0,-0.71428571,0,-0.71428571,-0.85592011,19.00684932,5.94512195,0.72463768,-17.55634638,1.0288864,1.15606936
1525,HKEX,0.32414911,0.32414911,0.32414911,0.32414911,-0.80128205,0.32414911,-1.90174326,-4.62249615,10.73345259,5.81196581,-4.76923077,-19.61038961,0.8047061,1.13452188
1224,HKEX,1.65745856,1.65745856,1.65745856,1.65745856,2.22222222,1.65745856,1.65745856,7.60233918,0,5.74712644,6.97674419,3.95480226,0.2686536,2.20994475
763,HKEX,0,0.43478261,0.21691974,0.87336245,1.0940919,0,-3.54906457,28.04877339,21.06918239,5.7208238,18.46153846,-20.75471698,1.7973133,4.5045045
257,HKEX,0,0.21645022,0,-0.21551724,-1.6985138,0,-6.0851927,7.6744186,18.1122449,5.70776256,5.70776256,-22.18487395,1.1994911,3.26797386
1426,HKEX,0,0,0,0,-0.76335878,0,-4.05904059,-2.98507463,-2.2556391,5.69105691,-3.7037037,-19.75308642,0.79116166,2.34375
271,HKEX,-1.75438596,-1.75438596,-1.75438596,-1.75438596,-1.75438596,-1.75438596,0.9009009,-0.88495575,-5.88235294,5.66037736,-0.88495575,-30.43478261,0.40274867,1.78571429
1330,HKEX,-0.58823529,-0.58823529,-0.29498525,-0.58823529,-1.16959064,-0.58823529,-4.78873239,11.18421053,-5.84958217,5.625,4.9689441,0.89552239,0.85330397,1.47928994
1448,HKEX,-0.25542784,0,0.12820513,0.12820513,-0.63613232,-0.25542784,-0.63613232,10.62322946,-2.4968789,5.39811066,7.28021978,13.02460203,0.51652026,2.87958115
6088,HKEX,-0.2688172,-0.80213904,2.20385675,3.92156863,-1.32978723,-0.2688172,5.09915014,38.95131086,7.53623188,5.39772727,37.91821561,33.93501805,1.4334877,9.71428571
1766,HKEX,-0.28089888,-0.28089888,-0.56022409,0,4.71976401,-0.28089888,-9.20716113,25,15.63517915,5.34124629,32.9588015,-37.82837128,1.3646178,8.79765396
2103,HKEX,0,-0.23419204,-0.23419204,-0.23419204,1.18764846,0,-0.93023256,4.41176471,-0.46728972,5.18518519,3.90243902,5.70719603,0.42175028,2.14285714
371,HKEX,0,0,0.30864198,-0.6116208,0.93167702,0,-2.98507463,4.83870968,10.92150171,5.17799353,4.16666667,-16.66666667,1.1796778,3.41614907
1301,HKEX,0,0,0,0,-0.80645161,0,-2.38095238,-1.6,-1.6,5.12820513,-1.6,-13.38028169,0.31958854,2.47933884
1665,HKEX,0.49019608,0.49019608,0.49019608,0.49019608,-1.44230769,0.49019608,3.53535354,21.30177515,7.89473684,5.12820513,21.30177515,0,1.3578553,7.14285714
880,HKEX,-0.11655012,0,0.46893318,0.58685446,1.54028436,-0.11655012,-3.2731377,1.66073547,4.13122722,5.0245098,-1.15340254,-10.54279749,1.2127281,2.14285714
1816,HKEX,0,-0.58479532,0,-0.58479532,-1.1627907,0,-9.09090909,-2.85714286,4.9382716,4.9382716,1.79640719,-16.66666667,0.76789093,3.55029586
26,HKEX,0,0,0,0,-0.15440041,0,-0.61475206,0.41408075,-5.91658584,4.92158264,-0.66564464,-18.82845188,0.3536048,0.15464124
1084,HKEX,0,0,0,0.94339623,1.9047619,0,2.88461538,4.90196078,1.9047619,4.90196078,1.9047619,-10.83333333,0.01136577,2.85714286
323,HKEX,0,0,0,0.46082949,-0.456621,0,-3.96475771,-0.90909091,21.7877095,4.80769231,1.86915888,-28.75816993,0.8903196,2.3255814
6158,HKEX,0.20533881,0.20533881,-0.20449898,0.20533881,-0.81300813,0.20533881,-4.6875,8.44444444,7.48898678,4.72103004,4.49678801,-5.05836576,0.7905852,3.33333333
733,HKEX,0,0,1.12359551,2.85714286,0,0,4.65116279,13.20754717,20,4.65116279,9.09090909,10.42944785,0.55479056,2.85714286
1583,HKEX,-4.56431535,-4.56431535,-4.56431535,-4.56431535,-4.56431535,-4.56431535,-6.12244898,1.7699115,-2.54237288,4.54545455,-2.9535865,2.67857143,0.18679579,4.34782609
1052,HKEX,-0.19417476,-0.19417476,-0.19417476,-0.19417476,0.19493177,-0.19417476,-1.15384615,-1.34357006,13.21585903,4.47154472,-2.65151515,-30.06802721,1.2717123,1.96850394
875,HKEX,-1.05263158,-1.05263158,-1.05263158,-1.05263158,-1.05263158,-1.05263158,91.83673469,113.6363636,1.62162162,4.44444444,97.89473684,108.8888889,0.34145677,1.06382979
194,HKEX,0,0,0,-0.41724618,-0.41724618,0,-0.41724618,0.84507042,14.01273885,4.37317784,1.70454545,-33.58070501,0.7896862,0.27932961
512,HKEX,0.15479876,0.15479876,0.15479876,0.15479876,-2.70676692,0.15479876,-2.413273,-1.96969697,2.37341772,4.35483871,-5.95930233,20.93457944,0.7760272,3.41085271
152,HKEX,0.15479876,0.15479876,0.15479876,0.31007752,-0.46153846,0.15479876,-3.7202381,4.18679549,5.20325203,4.35483871,3.35463259,-28.66592771,0.9573434,2.34741784
62,HKEX,0.96685083,0.96685083,0.96685083,-0.2728513,0.41208791,0.96685083,-0.94850949,-2.27272727,4.27960057,4.27960057,-2.40320427,-27.98029202,0.5763624,1.80555556
2386,HKEX,0,0,0.27027027,0.27027027,-0.2688172,0,-4.13436693,11.74698795,21.24183007,4.21348315,11.07784431,-21.06382979,1.2886431,3.83561644
778,HKEX,-0.14306152,-0.42796006,-0.56980057,-0.71123755,-0.14306152,-0.14306152,-2.64993026,-2.64993026,6.07902736,4.17910448,-5.54803789,-24.04787813,0.7830416,2.14899713
34,HKEX,0,0,0,0,-0.34843206,0,0.94117647,10,13.04347826,4.12621359,5.92592593,-12.62729124,0.49240354,0.34965035
1099,HKEX,-0.1026694,-0.1026694,-0.1026694,-0.30737705,2.96296296,-0.1026694,1.565762,8.23136819,5.3030303,4.06416556,3.18133069,-30.37567333,1.3941767,4.39790576
450,HKEX,0,0,0,0,0,0,-1.88679245,1.96078431,5.05050505,4,0.97087379,-15.44715447,0.48150274,0
746,HKEX,-0.95238095,-0.95238095,-0.95238095,-0.95238095,-1.26582278,-0.95238095,-8.50439883,-5.74018127,7.5862069,4,-10.34482759,-10.85714286,0.5627488,2.56410256
991,HKEX,-0.94339623,-0.94339623,0,0.96153846,-0.94339623,-0.94339623,-5.40540541,3.96039604,7.14285714,3.96039604,5,-30,1.0429542,2.88461538
50,HKEX,0,0,0,0,0,0,-0.16393443,-0.16393443,1.83946488,3.92491468,-0.81433225,-13,0.49611026,0
435,HKEX,0,0,0,0.27027027,0.27027027,0,-1.85185185,-1.32978723,9.11764706,3.92156863,-1.59151194,-27.39726027,0.9901714,1.35135135
302,HKEX,0.3125,0.3125,0.3125,0.62695925,0.62695925,0.3125,4.56026059,18.01470588,1.58227848,3.88349515,16.30434783,9.18367347,1.0119704,6.8627451
1375,HKEX,0,0,0,0,-0.61349693,0,-7.95454545,4.51612903,11.72413793,3.84615385,-3.57142857,-6.3583815,1.4135897,3.75
3848,HKEX,-0.13089005,-0.13089005,-0.13089005,-0.13089005,0.26281209,-0.13089005,1.19363395,3.10810811,1.86915888,3.80952381,1.19363395,26.95507488,-0.02177917,1.71503958
218,HKEX,0.90909091,0.90909091,0.90909091,0.90909091,0,0.90909091,-8.26446281,19.35483871,26.13636364,3.73831776,8.82352941,-13.28125,1.3961297,2.72727273
1288,HKEX,0,-0.68493151,-0.34364261,-0.68493151,0.69444444,0,-3.97350993,3.20284698,7.80669145,3.57142857,2.11267606,-11.04294479,0.7621348,2.42214533
2016,HKEX,0,0,0,0,-0.78328982,0,-3.30788804,-0.52356021,4.68319559,3.54223433,0.26385224,-7.99031477,0.7732613,4.33604336
3383,HKEX,-0.20080321,0,-0.20080321,-0.20080321,-0.30090271,-0.20080321,-4.97131931,-0.20080321,-7.10280374,3.54166667,-3.68217054,-13.71527778,1.2443844,3.2388664
178,HKEX,0,0,0.86206897,0.86206897,1.73913043,0,-2.5,-2.5,-2.5,3.53982301,-3.30578512,-32.3699422,1.6048015,1.73913043
808,HKEX,0,0,-0.41841004,0,-0.83333333,0,-2.05761317,-2.45901639,5.77777778,3.47826087,-1.65289256,-21.96721311,0.79401356,0.84033613
315,HKEX,-0.23866348,-0.23866348,-0.23866348,0,-0.71258907,-0.23866348,-4.12844037,0.72289157,-0.71258907,3.46534653,0.96618357,-33.43949045,0.82342124,1.44230769
440,HKEX,-0.44247788,-0.44247788,0,-0.44247788,-0.66225166,-0.44247788,-4.86257928,3.21101391,15.97938144,3.44827586,2.97482838,-26.10837681,1.1205279,2.69662921
533,HKEX,0,0,0,0,0,0,1.91082803,3.8961039,1.26582278,3.22580645,1.91082803,-31.91489362,0.87085915,0
939,HKEX,-0.16339869,-0.16339869,-0.16339869,-0.48859935,0.82508251,-0.16339869,-1.76848875,5.34482759,10.48824593,3.20945946,3.73514431,-6.14439324,0.8908813,1.97044335
1171,HKEX,0,0.16129032,0.16129032,0.16129032,-0.48076923,0,-6.19335347,-1.58478605,10.89285714,3.15614618,0.16129032,-5.6231003,0.84038186,2.5974026
3988,HKEX,-0.36630037,-0.36630037,-0.36630037,0,1.11524164,-0.36630037,-2.15827338,3.42205323,6.66666667,3.03030303,2.64150943,-16.30769231,0.7085014,2.21402214
1292,HKEX,-0.41322314,-0.41322314,-0.41322314,0,0,-0.41322314,-1.63265306,1.68776371,24.87046632,2.99145299,4.7826087,-22.00647249,0.3379841,0.82987552
480,HKEX,0,0,0,0,-0.94936709,0,-3.98773006,-1.88087774,4.33333333,2.96052632,-2.1875,-9.53757225,0.91310006,1.6025641
1528,HKEX,0.37313433,0.37313433,0.37313433,-0.55452865,0.74906367,0.37313433,-2.18181818,16.70281996,15.20342612,2.86806883,14.22505308,-10.60414318,0.98079234,2.25988701
6030,HKEX,0,-0.22222222,0,0,-0.22222222,0,-11.74447174,10.04901961,4.29733474,2.86369432,2.74599542,4.29733474,1.2598525,2.367531
505,HKEX,1.85185185,1.85185185,0,0,-5.17241379,1.85185185,2.80373832,5.76923077,25,2.80373832,3.77358491,131.5789474,0.29020178,7.40740741
581,HKEX,0,-0.44052863,-0.44052863,0,-0.44052863,0,-7.37704918,8.65384615,24.17582418,2.72727273,9.70873786,-24.41471572,1.3974475,3.6199095
493,HKEX,0,-0.86956522,-0.86956522,0,-1.72413793,0,-13.63636364,25.27472527,16.32653061,2.7027027,22.58064516,46.15384615,1.6032892,8.18181818
2,HKEX,-0.33852404,0,-0.06788866,-0.20338983,1.51724138,-0.33852404,1.23796841,3.0091016,2.22222222,2.64993456,2.64993456,-10.78787879,0.48997876,2.40715268
2558,HKEX,-0.64102564,-0.64102564,-0.64102564,-0.64102564,0,-0.64102564,-8.82352941,2.64900662,15.67164179,2.64900662,-8.82352941,-37.24696356,0.16306528,0.64516129
177,HKEX,-0.11185682,-0.33482143,-0.33482143,-0.33482143,1.592719,-0.11185682,-2.51091703,2.29095074,14.04853129,2.40825688,2.9988466,-16.69776119,0.9794258,2.0501139
3,HKEX,0,0,0,0.17921147,0.35906643,0,0.17921147,-2.10157618,-0.35650624,2.38095238,-3.45423143,-25.22922459,0.5365057,1.2567325
1596,HKEX,0,1.27226463,-0.5,0.75949367,-1.72839506,0,1.79028133,5.01319261,0.50505051,2.31362468,-4.784689,-15.13859275,-0.11836074,3.05343511
345,HKEX,-0.1610306,0,-0.1610306,0,0.9771987,-0.1610306,-4.02476483,3.50583962,-1.58730159,2.3102344,2.64900322,4.37710086,0.33723897,3.64238411
1996,HKEX,0,0,0,-0.72992701,-1.09090909,0,-3.8869258,2.64150943,-4.22535211,2.2556391,0.74074074,3.81679389,0.8117288,4.54545455
1003,HKEX,0,0,0,0,-2.75862069,0,-4.08163265,6.81818182,5.2238806,2.17391304,0,1.43884892,0.1014128,2.83687943
6837,HKEX,0.13947001,0.27932961,0.13947001,-0.13908206,-0.13908206,0.13947001,-6.6319896,8.78787879,8.4592145,2.13371266,3.60750361,-18.03652968,1.3155444,2.24403927
1883,HKEX,-0.40160643,-0.40160643,-0.40160643,0,0,-0.40160643,-1.97628458,2.47933884,0,2.05761317,1.63934426,-13.28671329,0.5397052,1.62601626
2007,HKEX,0,0.19920319,0.19920319,0.19920319,0.3992016,0,-4.19047619,-0.1984127,6.7940552,2.02839757,-6.15671642,-10.81560284,1.186718,2.00400802
256,HKEX,0.64935065,0.64935065,0.64935065,0,-0.64102564,0.64935065,-2.51572327,-8.82352941,-1.27388535,1.97368421,-9.35672515,-7.18562874,-0.08041697,1.94805195
8223,HKEX,0,0,0,0.94339623,-3.6036036,0,-5.30973451,-6.95652174,-1.83486239,1.9047619,-9.3220339,4.90196078,0.22756408,3.77358491
3836,HKEX,0,-0.29154519,0.58823529,0.88495575,2.08955224,0,-3.38983051,-9.52380952,7.54716981,1.78571429,-7.31707317,-21.01616628,0.94999343,2.99401198
570,HKEX,0.25062657,0.25062657,0.25062657,0.25062657,-0.74441687,0.25062657,-1.2345679,17.30205279,25.39184953,1.78117048,4.16666667,-2.200489,1.2843685,3.51758794
1606,HKEX,0.87719298,0.87719298,3.6036036,3.6036036,3.6036036,0.87719298,1.7699115,0,-1.70940171,1.7699115,0,-17.85714286,0.67526215,3.50877193
107,HKEX,0,0,0,0,-0.55248619,0,-4.76190476,1.69491525,3.44827586,1.69491525,0,-24.05063291,0.88010126,0.55555556
17,HKEX,0,0.13605442,0.40927694,0.54644809,-0.27100271,0,-1.07527148,1.23796981,-1.60428334,1.65745576,1.93906382,-14.33891769,1.180546,1.92307692
3600,HKEX,0,0,0,0,0,0,-1.5037594,-5.75539568,-2.23880597,1.5503876,-12.08053691,-12.66666667,0.34979084,0
3369,HKEX,0,0,0.76923077,0.76923077,1.5503876,0,-5.75539568,0,3.96825397,1.5503876,0.76923077,-12.66666667,0.6974166,1.53846154
9990,HKEX,0.48192771,0.72463768,-0.23923445,0,-3.69515012,0.48192771,-5.6561086,-3.24825537,14.81277533,1.45985895,-0.71428571,,-0.6920818,9.67741935
780,HKEX,-0.14367816,0,0,0.28860029,2.96296296,-0.14367816,-4.13793103,-4.13793103,6.26911315,1.45985401,-7.33333333,20.45060659,0.9740266,3.10650888
881,HKEX,0.10548523,0.10548523,0.52966102,0.52966102,-1.75983437,0.10548523,-8.04263209,-9.36007295,-18.3304619,1.38889106,-14.11764706,54.30894309,0.725355,4.42764579
9958,HKEX,0.67114094,0.67114094,0.67114094,0.67114094,0,0.67114094,-3.22580645,0,0,1.35135135,-1.31578947,,0.25519168,2.73972603
3799,HKEX,0,-0.41580042,-0.62240664,-0.41580042,1.05485232,0,0.20920502,7.64044944,-4.39121756,1.26849894,8.12641084,-19.22428331,0.7166267,3.19148936
9977,HKEX,0.3021148,0.9118541,0,0.9118541,-2.06489676,0.3021148,0.3021148,-11.70212766,35.51020408,1.2195122,-7.52089136,,-0.77968484,7.2555205
2019,HKEX,-0.33898305,0,0,-0.33898305,-1.01010101,-0.33898305,-1.34228188,0.34129693,-5.46623794,1.03092784,-0.67567568,-5.16129032,0.21108665,1.02040816
610,HKEX,2.07253886,2.07253886,2.07253886,2.07253886,2.07253886,2.07253886,1.02564103,6.19946092,4.50928382,1.02564103,3.41207349,-18.93004115,1.0395597,2.07253886
1610,HKEX,-0.33333333,-0.33333333,0,-0.33333333,1.70068027,-0.33333333,-0.33333333,16.34241245,15,1.01351351,11.15241636,57.36842105,1.469916,5.22648084
855,HKEX,0,0,-0.16025641,-0.16025641,-2.04402516,0,-6.31578947,2.46710526,10.26548673,0.97244733,2.80528053,-7.29166667,0.6253629,3.92156863
538,HKEX,0,0,0,0,0.82644628,0,-0.81300813,-6.87022901,20.79207921,0.82644628,-6.87022901,-53.96226415,0.7528914,2.5210084
1809,HKEX,0,0,0,0.61652281,0,0,-2.85714286,0.86526576,-8.10810811,0.61652281,-2.3923445,-1.80505415,0.3432509,0.98765432
2616,HKEX,0,0.20060181,0.20060181,-0.1,-5.57655955,0,-10.48387097,3.73831776,-18.1147541,0.50301811,-0.89285714,-10.80357143,0.655353,11.62303665
626,HKEX,0,0,0,0,2.52525253,0,-6.88073394,2.01005025,12.77777778,0.4950495,-3.33333333,-37.15170279,0.7494563,3.04568528
3948,HKEX,0,0,0,0,0.60728745,0,-1.38888889,-5.87121212,-16.61073826,0.4040404,-6.92883895,-1.97238659,0.20566511,0.81135903
2198,HKEX,0,-0.37313433,-0.37313433,-0.37313433,-1.83823529,0,2.29885057,12.18487395,23.04147465,0.37593985,10.33057851,60.84337349,0.9084726,3.80228137
200,HKEX,0,0.29411765,0.44182622,0.5899705,0.88757396,0,-1.44508671,-8.08625337,4.60122699,0.29411765,-9.54907162,-30.4791065,1.4847472,3.14371257
3328,HKEX,0,0,0,0.23041475,0.92807425,0,-2.46636771,4.56730769,12.11340206,0.23041475,6.09756098,-18.69158879,0.88478506,2.08816705
2003,HKEX,0.21321962,0.21321962,0.21321962,1.07526882,1.07526882,0.21321962,4.67706013,30.55555556,16.33663366,0,35.05747126,-32.47126437,0.43750077,1.07066381
2607,HKEX,0.14513788,-0.28901734,-0.28901734,0.14513788,-0.57636888,0.14513788,-2.54237288,8.83280757,12.92962357,0,1.02489019,-10.7373868,0.85511595,2.91970803
1339,HKEX,0.4048583,0,0,0.4048583,0.81300813,0.4048583,-6.06060606,2.47933884,5.98290598,0,0.81300813,-22.01257862,1.2666351,2.03252033
9908,HKEX,0,0,0,0,-0.59642147,0,-0.99009901,-2.15264188,-1.57480315,0,-2.53411306,,0.16668999,0.6
1050,HKEX,0,0,0,0,0,0,-2.67857143,-7.62711864,2.83018868,0,-8.40336134,-9.16666667,0.70802873,0
1336,HKEX,0,0.16638935,-0.16583748,0,-0.33112583,0,-9.2006088,1.17647059,-3.83386274,-0.16583748,-0.49586777,-8.09160305,1.4121621,2.01342282
1109,HKEX,0,-0.15197568,-0.45454545,-0.30349014,0,0,-6.67613901,5.12,3.13971743,-0.30349316,2.65625,-7.72471392,1.1251321,2.28658537
1723,HKEX,-2.5862069,-2.5862069,-4.23728814,0,0,-2.5862069,3.66972477,-0.58651026,9.35483871,-0.58651026,4.95356037,-20.42253521,0.09955999,6.19469027
1297,HKEX,0.61728395,0.61728395,0.61728395,0.61728395,0,0.61728395,-1.80722892,27.34375,31.4516129,-0.6097561,8.66666667,-4.11764706,2.0379956,9.03225806
1111,HKEX,-1.85375901,-1.85375901,-1.85375901,-1.85375901,-1.85375901,-1.85375901,2.36305048,1.49094782,4.84048405,-0.72916667,1.38297872,-28.23795181,0.6059433,1.8887723
1713,HKEX,-0.81300813,-0.81300813,-0.81300813,-0.81300813,-0.81300813,-0.81300813,-3.93700787,1.66666667,0.82644628,-0.81300813,-1.61290323,-33.69565217,0.2230248,0.81967213
548,HKEX,-0.13927577,-0.41666667,-0.41666667,-0.27816412,-0.13927577,-0.13927577,-3.49932705,-3.49932705,1.99146515,-0.82987552,-1.78082192,-33.85608856,0.9850239,2.11267606
3688,HKEX,0,0,0,0,0,0,-3.33333333,-4.91803279,0,-0.85470085,-0.85470085,-14.07407407,0.48547477,7.82608696
2779,HKEX,0.88888889,0.88888889,0,0,0.44247788,0.88888889,-3.81355932,-8.46774194,-5.0209205,-0.87336245,-12.01550388,-4.21940928,0.32027668,1.79372197
2196,HKEX,0.39946738,0.39946738,-0.26455026,0.26595745,0.53333333,0.39946738,-2.70967742,0.80213365,18.74015748,-0.91983971,1.75438871,59.74576271,0.48051667,2.94906166
3320,HKEX,-0.23255814,-0.23255814,-0.23255814,0,0.94117647,-0.23255814,-6.12691466,6.4516129,5.92592593,-0.92378753,7.78894472,-44.28571429,1.6064467,3.30969267
1599,HKEX,1.01010101,1.01010101,1.01010101,1.01010101,-0.99009901,1.01010101,-4.3062201,5.26315789,0,-0.99009901,2.56410256,-18.36734694,0.8836575,2.53807107
553,HKEX,0,0,0,0,-0.41237113,0,-5.47945205,-10.88560886,2.76595745,-1.02459016,-10.05586592,-8.52272727,0.26381326,1.04166667
3808,HKEX,0.20920502,0.20920502,0.20920502,0.84210526,1.48305085,0.20920502,-0.20833333,30.87432409,26.18545838,-1.03306194,20.95960207,49.12827828,0.92229015,4.81400438
3339,HKEX,-0.39525692,0,-0.39525692,0,-1.94552529,-0.39525692,-6.3197026,9.09090909,18.30985915,-1.17647059,5,10.52631579,0.78141284,6.12244898
3311,HKEX,0.22123894,0.44345898,0.8908686,0.8908686,1.56950673,0.22123894,-7.17213115,0.8908686,-14.68926554,-1.30718954,2.48868778,-36.46563815,1.4177324,2.9082774
2231,HKEX,0,0,-1.32013201,0.67340067,1.01351351,0,-5.37974684,5.65371025,-1.64473684,-1.32013201,4.54545455,-12.05882353,0.54223484,4.71380471
900,HKEX,-0.19157088,-0.19157088,-0.76190476,-0.76190476,0,-0.19157088,-1.69811321,0.19230769,3.37301587,-1.32575758,0.19230769,-16.50641026,0.68913627,0.76775432
363,HKEX,-0.18181818,-0.18181818,-0.36297641,-0.36297641,-0.18181818,-0.18181818,-4.18848168,3.58490566,4.97131931,-1.43626571,3.58490566,-25.81081081,0.99531984,1.46788991
2360,HKEX,1.04712042,1.04712042,1.04712042,1.04712042,0,1.04712042,-3.9800995,-3.9800995,4.32432432,-1.53061224,-4.45544554,-18.22033898,1.0080025,1.04712042
8,HKEX,0,0.69767442,0.46403712,0.46403712,0.46403712,0,-2.25733634,-6.88172043,-9.97920998,-1.59090909,-7.28051392,-8.84210526,0.48106268,1.1682243
6933,HKEX,0,0,0,1.71428571,-0.55865922,0,0.56497175,-10.1010101,-23.93162393,-1.65745856,-8.71794872,,0.03205709,2.87356322
6169,HKEX,0,0,0,0.28368794,-0.28208745,0,-8.89175258,9.6124031,12.40063593,-1.6689847,4.74074074,21.26929674,0.73367965,4.19075145
272,HKEX,0,0,0,-0.85470085,0,0,-3.33333333,10.47619048,11.53846154,-1.69491525,7.40740741,-34.46327684,1.1756351,1.73913043
728,HKEX,0,0.44247788,1.79372197,3.18181818,5.09259259,0,-2.5751073,0.88888889,-10.98039216,-1.73160173,5.58139535,-29.72136223,0.9547496,6.51162791
338,HKEX,0,0,0,0.5952381,-0.58823529,0,-9.13978495,4.9689441,19.01408451,-1.74418605,2.42424242,-23.52941176,0.9837577,2.99401198
3813,HKEX,0,0.5988024,0.5988024,0.5988024,0.5988024,0,-4,-1.75438596,-9.18918919,-1.75438596,-8.69565217,-38.68613139,1.4390117,2.40963855
2660,HKEX,0.90909091,0.90909091,0.90909091,0.90909091,0.90909091,0.90909091,3.73831776,-2.63157895,-4.31034483,-1.7699115,-2.63157895,50,1.0739334,2.75229358
726,HKEX,0,0,0,0,-2.75229358,0,-4.5045045,10.41666667,12.76595745,-1.85185185,10.41666667,102.2900763,0.69631135,2.83018868
1639,HKEX,0,0,0.98039216,0,-0.96153846,0,1.98019802,14.44444444,4.04040404,-1.9047619,-1.9047619,-18.8976378,0.84151447,4
6198,HKEX,0,-0.22222222,-0.44345898,-0.22222222,-0.22222222,0,-7.99180328,-6.65280665,-0.22222222,-2.17864924,-6.26304802,-17.46323529,0.53141844,3.40909091
6166,HKEX,0,0,0,0,0,0,3.33333333,-1.58730159,0.9771987,-2.20820189,-2.20820189,9.15492958,0.11032315,0.3236246
9668,HKEX,0.43763676,0.43763676,0.43763676,0.65789474,0.87912088,0.43763676,-1.29032258,-7.8313253,1.32450331,-2.34042553,-9.46745562,,0.2247097,4.28893905
525,HKEX,0,0,0,-0.69444444,-2.05479452,0,-6.53594771,2.87769784,6.71641791,-2.72108844,2.14285714,-39.40677966,1.0265384,2.81690141
6055,HKEX,-0.12755102,-0.12755102,0.25608195,0.12787724,-3.33333333,-0.12755102,0.51347882,3.70860927,6.67574932,-2.73291925,5.38358008,-13.28903174,1.229343,6.19354839
3633,HKEX,0.14534884,0.14534884,0.14534884,0.14534884,0.29112082,0.14534884,-2.82087447,0.58394161,3.76506024,-2.82087447,-2.40793201,-1.85185185,0.31187284,2.66666667
1345,HKEX,0,0,0,0,-0.97087379,0,3.03030303,9.67741935,3.03030303,-2.85714286,6.25,9.67741935,-0.45166597,0.98039216
6820,HKEX,0,-0.37878788,0,0.76628352,-0.37878788,0,24.05660377,31.5,18.46846847,-2.95202952,32.16080402,115.5737705,1.2986573,11.55378486
1119,HKEX,0,0,0,0.23752969,0.23752969,0,4.45544554,9.61038961,6.03015075,-2.98850575,2.92682927,-19.15708812,0.72497857,4.87804878
1890,HKEX,0,0,0,1.04895105,-2.52951096,0,-2.03389831,15.83166333,3.95683453,-3.02013423,7.03703704,28.44444444,1.0600315,6.22775801
589,HKEX,0,0.62893082,0.62893082,3.8961039,3.22580645,0,14.28571429,46.78899083,18.51851852,-3.03030303,50.94339623,,0.36813563,4.5751634
1735,HKEX,-0.53475936,-0.53475936,-0.26809651,-0.26809651,0.81300813,-0.53475936,4.78873239,11.71171171,21.96721311,-3.125,3.33333333,66.44295302,0.8168051,1.63043478
